#*****< GENERAL REPLAN @ 2009213.035903815 >*****
#*****< WEEKLY LOAD START @ 2009213.035603815 >*****
2009213.184538918 | ENAB
2009214.094316888 | DISA
#*****< WEEKLY LOAD START @ 2009214.224119592 >*****
2009215.003044598 | ENAB
2009215.134537601 | DISA
2009216.100130242 | ENAB
2009217.011938213 | DISA
2009217.091502907 | ENAB
#*****< GENERAL REPLAN @ 2009218.145917858 >*****
#*****< WEEKLY LOAD START @ 2009218.145617858 >*****
2009218.170703882 | DISA
2009218.184442184 | ENAB
2009219.062443326 | DISA
2009219.154220426 | ENAB
2009221.111242353 | DISA
#*****< WEEKLY LOAD START @ 2009221.195700000 >*****
2009222.095000371 | ENAB
2009223.235054574 | DISA
2009225.080127066 | ENAB
2009227.002627171 | DISA
2009227.134400168 | ENAB
2009227.190802014 | DISA
2009227.220714757 | ENAB
#*****< GENERAL REPLAN @ 2009228.093737431 >*****
#*****< WEEKLY LOAD START @ 2009228.093437431 >*****
2009229.123734440 | DISA
2009230.061023558 | ENAB
2009230.135822601 | DISA
2009232.065450214 | ENAB
2009232.161043326 | DISA
2009233.160601214 | ENAB
2009234.225604268 | DISA
2009235.122818630 | ENAB
#*****< WEEKLY LOAD START @ 2009236.013634391 >*****
#*****< GENERAL REPLAN @ 2009238.150645000 >*****
#*****< WEEKLY LOAD START @ 2009238.150655139 >*****
2009238.152854691 | DISA
2009239.184644691 | ENAB
#*****< NOMINAL SCS107 INTERRUPT @ 2009240.070000000 >*****
#*****< WEEKLY LOAD START @ 2009241.021330373 >*****
2009241.074640887 | DISA
2009242.153001211 | ENAB
2009243.110621695 | DISA
2009244.050423966 | ENAB
2009246.033547186 | DISA
2009246.232209457 | ENAB
2009248.231656630 | DISA
2009249.063157630 | ENAB
2009249.125718423 | DISA
#*****< WEEKLY LOAD START @ 2009249.202754393 >*****
2009250.192321338 | ENAB
2009251.095726932 | DISA
2009252.102040938 | ENAB
2009253.022437307 | DISA
2009253.105027596 | ENAB
2009254.112651240 | DISA
2009254.204121239 | ENAB
2009255.041826930 | DISA
2009255.145616930 | ENAB
#*****< WEEKLY LOAD START @ 2009256.050200000 >*****
2009256.163230876 | DISA
2009257.153722957 | ENAB
2009258.122707880 | DISA
2009258.174532652 | ENAB
2009259.074446087 | DISA
2009259.152837652 | ENAB
2009260.004301628 | DISA
2009260.150228033 | ENAB
2009261.030041403 | DISA
2009261.091147089 | ENAB
2009262.001813524 | DISA
2009262.081153089 | ENAB
2009262.101301789 | DISA
2009263.023551789 | ENAB
2009263.155719413 | DISA
2009264.003938908 | ENAB
#*****< WEEKLY LOAD START @ 2009264.032000000 >*****
2009264.144915351 | DISA
2009266.000722080 | ENAB
2009266.174003836 | DISA
2009267.012119308 | ENAB
2009267.065224889 | DISA
2009268.060411546 | ENAB
2009268.220350708 | DISA
2009269.072541614 | ENAB
2009269.101226476 | DISA
2009269.160628293 | ENAB
2009269.223943842 | DISA
#*****< WEEKLY LOAD START @ 2009270.165350536 >*****
2009271.193941862 | ENAB
2009273.105534403 | DISA
2009274.143348932 | ENAB
2009275.052407725 | DISA
2009275.190437932 | ENAB
2009276.224652094 | DISA
2009277.055443698 | ENAB
#*****< WEEKLY LOAD START @ 2009277.083700000 >*****
2009277.121013326 | DISA
2009277.190422137 | ENAB
2009277.204704698 | DISA
2009279.064629563 | ENAB
2009280.231943920 | DISA
2009282.125533055 | ENAB
2009283.035419784 | DISA
2009283.093902055 | ENAB
2009283.122807985 | DISA
#*****< WEEKLY LOAD START @ 2009283.233604659 >*****
2009285.041600807 | ENAB
2009285.191303401 | DISA
2009286.125409242 | ENAB
2009286.195159514 | DISA
2009287.030949514 | ENAB
2009287.114429940 | DISA
2009287.195032458 | ENAB
2009288.095445252 | DISA
2009288.192515458 | ENAB
2009289.061218525 | DISA
2009290.111655545 | ENAB
2009291.021739755 | DISA
#*****< WEEKLY LOAD START @ 2009291.212032219 >*****
2009293.023820570 | ENAB
2009293.230858174 | DISA
2009294.214251908 | ENAB
2009295.065410337 | DISA
2009295.130520337 | ENAB
2009296.082858960 | DISA
2009298.003536847 | ENAB
#*****< WEEKLY LOAD START @ 2009298.122200000 >*****
2009299.003327160 | DISA
2009299.074030411 | ENAB
2009299.221354981 | DISA
2009300.064741981 | ENAB
2009300.120652190 | DISA
2009301.015202885 | ENAB
2009301.144441766 | DISA
2009301.203831973 | ENAB
2009303.015101146 | DISA
2009303.163744190 | ENAB
#*****< TOO INTERRUPT @ 2009304.043000000 >*****
#*****< WEEKLY LOAD START @ 2009304.061049633 >*****
2009304.064048190 | DISA
2009305.030549408 | ENAB
2009305.160659528 | DISA
2009306.080456567 | ENAB
2009306.222640001 | DISA
2009307.152756854 | ENAB
2009307.224247452 | DISA
2009308.233356363 | ENAB
2009309.132141797 | DISA
2009309.193008284 | ENAB
2009310.091059146 | DISA
2009310.202658353 | ENAB
2009311.112906622 | DISA
2009311.145804875 | ENAB
2009312.051438933 | DISA
#*****< WEEKLY LOAD START @ 2009312.224048149 >*****
2009312.224401475 | ENAB
2009313.143041980 | DISA
2009314.062527908 | ENAB
2009314.210505878 | DISA
2009315.025925908 | ENAB
2009316.124225116 | DISA
2009316.224834996 | ENAB
2009317.120031943 | DISA
2009319.114632543 | ENAB
#*****< WEEKLY LOAD START @ 2009319.160200000 >*****
2009320.035654330 | DISA
2009320.111927276 | ENAB
2009320.234953933 | DISA
2009322.054841220 | ENAB
2009322.192943278 | DISA
2009322.210804220 | ENAB
2009323.063445104 | DISA
2009323.200014992 | ENAB
2009324.153257899 | DISA
2009324.213755499 | ENAB
#*****< TOO INTERRUPT @ 2009325.072601173 >*****
#*****< WEEKLY LOAD START @ 2009325.072628246 >*****
2009325.102543326 | DISA
2009326.105446315 | ENAB
2009327.013440321 | DISA
2009327.130757343 | ENAB
2009328.022741937 | DISA
2009328.075720343 | ENAB
2009329.004534501 | DISA
2009329.164216654 | ENAB
2009329.224916801 | DISA
2009330.043642040 | ENAB
2009330.125321843 | DISA
2009330.140532950 | ENAB
2009330.180739475 | DISA
2009331.085735040 | ENAB
2009331.151110711 | DISA
2009331.213402863 | ENAB
2009332.061904138 | DISA
2009332.200228701 | ENAB
#*****< WEEKLY LOAD START @ 2009332.212000000 >*****
2009333.041619529 | DISA
2009333.055459529 | ENAB
2009333.084534295 | DISA
2009333.181611237 | ENAB
2009335.034542178 | DISA
2009335.112934873 | ENAB
2009335.194338647 | DISA
2009335.213658647 | ENAB
2009336.005432666 | DISA
2009336.073002873 | ENAB
2009337.190535236 | DISA
2009338.025608236 | ENAB
2009338.111204889 | DISA
2009338.131424889 | ENAB
2009338.162116670 | DISA
2009339.030151236 | ENAB
2009339.151603253 | DISA
2009339.175121082 | ENAB
#*****< WEEKLY LOAD START @ 2009340.194100000 >*****
2009341.024433326 | DISA
2009341.044847326 | ENAB
2009341.070558775 | DISA
2009341.140717180 | ENAB
2009342.205947022 | DISA
2009343.035221409 | ENAB
2009343.063610178 | DISA
2009343.095115368 | ENAB
2009343.181913326 | DISA
2009343.202042326 | ENAB
2009343.232042802 | DISA
2009345.180927962 | ENAB
2009346.095728326 | DISA
2009346.114712326 | ENAB
2009346.143203369 | DISA
#*****< WEEKLY LOAD START @ 2009347.123221966 >*****
2009347.123535292 | ENAB
2009347.185758506 | DISA
2009347.222228507 | ENAB
2009348.081534029 | DISA
2009348.164511785 | ENAB
2009349.014421449 | DISA
2009349.030301449 | ENAB
2009349.052834093 | DISA
2009349.215049817 | ENAB
2009350.193307474 | DISA
2009350.222417475 | ENAB
2009351.214437391 | DISA
2009352.123006767 | ENAB
2009352.162130984 | DISA
2009352.195211984 | ENAB
2009352.214942365 | DISA
2009353.234308887 | ENAB
2009354.124428194 | DISA
#*****< WEEKLY LOAD START @ 2009354.163904868 >*****
2009354.164218194 | ENAB
2009355.130556437 | DISA
2009355.182346437 | ENAB
2009356.100113874 | DISA
2009356.151225429 | ENAB
2009356.201943326 | DISA
2009356.205625572 | ENAB
2009357.040005143 | DISA
2009357.091743429 | ENAB
2009357.235830867 | DISA
2009358.132209048 | ENAB
2009359.023805383 | DISA
2009359.064057585 | ENAB
2009359.113943326 | DISA
2009359.122700580 | ENAB
2009359.201257019 | DISA
2009360.010800585 | ENAB
2009360.202502751 | DISA
2009361.021932750 | ENAB
2009361.032726192 | DISA
2009361.051156192 | ENAB
2009361.200545303 | DISA
#*****< WEEKLY LOAD START @ 2009361.232700000 >*****
2009362.102612523 | ENAB
2009362.135848023 | DISA
2009363.025858609 | ENAB
2009364.054613612 | DISA
2009365.013633708 | ENAB
2009365.222903487 | DISA
2010001.092735843 | ENAB
2010001.185348721 | DISA
2010002.044839361 | ENAB
2010002.172942437 | DISA
2010002.223817361 | ENAB
2010004.100632215 | DISA
2010004.145632892 | ENAB
2010005.091139550 | DISA
2010005.143654475 | ENAB
2010007.011306718 | DISA
2010007.033056718 | ENAB
2010008.003045053 | DISA
2010008.055323818 | ENAB
2010009.170929418 | DISA
2010009.182039418 | ENAB
2010010.005829645 | DISA
2010010.032600111 | ENAB
2010010.154457187 | DISA
#*****< WEEKLY LOAD START @ 2010011.025845385 >*****
2010011.042201078 | ENAB
2010012.064351669 | DISA
2010012.081141669 | ENAB
2010012.155249561 | DISA
2010012.185426404 | ENAB
2010013.140438253 | DISA
2010013.163548253 | ENAB
2010014.030345021 | DISA
2010015.102143884 | ENAB
2010016.090224633 | DISA
2010016.094014633 | ENAB
2010016.145905328 | DISA
2010017.103015329 | ENAB
#*****< WEEKLY LOAD START @ 2010017.123208703 >*****
2010017.125022500 | DISA
2010017.134626029 | ENAB
2010018.140441630 | DISA
2010018.223243972 | ENAB
2010019.231403090 | DISA
2010020.170610687 | ENAB
2010021.051548923 | DISA
2010022.021710627 | ENAB
2010022.152431352 | DISA
#*****< TOO INTERRUPT @ 2010023.030000000 >*****
#*****< WEEKLY LOAD START @ 2010023.030000000 >*****
2010023.084920977 | ENAB
2010023.215715541 | DISA
2010024.122809952 | ENAB
2010025.132945511 | DISA
2010025.225435240 | ENAB
2010026.122113450 | DISA
2010027.002226300 | ENAB
2010027.125937961 | DISA
2010028.101000247 | ENAB
2010029.031655130 | DISA
2010029.141113275 | ENAB
2010030.123613383 | DISA
2010031.055036314 | ENAB
#*****< WEEKLY LOAD START @ 2010031.083050000 >*****
2010031.190510908 | DISA
2010032.000715883 | ENAB
2010032.111224472 | DISA
2010033.031512472 | ENAB
2010033.095651576 | DISA
2010033.175706576 | ENAB
2010034.102835218 | DISA
2010034.154433624 | ENAB
2010034.222947083 | DISA
2010035.080335083 | ENAB
2010035.205622584 | DISA
2010036.124451748 | ENAB
2010037.011320958 | DISA
2010037.080732571 | ENAB
2010038.024409916 | DISA
2010038.101947904 | ENAB
2010038.161509135 | DISA
2010039.020743296 | ENAB
#*****< WEEKLY LOAD START @ 2010039.065505706 >*****
2010039.172935689 | DISA
2010040.041959274 | ENAB
2010042.091011186 | DISA
2010044.050709114 | ENAB
2010044.154843326 | DISA
2010044.170514341 | ENAB
#*****< TOO INTERRUPT @ 2010044.230846288 >*****
#*****< WEEKLY LOAD START @ 2010044.230846288 >*****
2010045.115233171 | DISA
2010046.105237848 | ENAB
2010046.165011051 | DISA
2010047.015523322 | ENAB
2010047.160712652 | DISA
2010049.073343997 | ENAB
2010050.075316416 | DISA
2010050.133350982 | ENAB
2010052.022929044 | DISA
2010052.093657427 | ENAB
#*****< WEEKLY LOAD START @ 2010052.122000000 >*****
2010052.222837861 | DISA
2010054.084006577 | ENAB
2010055.145302658 | DISA
2010056.082211688 | ENAB
2010057.064635213 | DISA
2010057.163212529 | ENAB
2010059.060431532 | DISA
#*****< WEEKLY LOAD START @ 2010059.163625318 >*****
2010059.163938644 | ENAB
2010060.032114644 | DISA
2010060.075923003 | ENAB
2010060.212302438 | DISA
2010062.154819907 | ENAB
2010063.065458714 | DISA
2010063.082248725 | ENAB
2010063.151003399 | DISA
2010065.003728706 | ENAB
2010065.152308040 | DISA
2010065.161715026 | ENAB
2010065.210334559 | DISA
2010066.011804597 | ENAB
#*****< WEEKLY LOAD START @ 2010067.072450161 >*****
2010067.214001559 | DISA
2010068.062219992 | ENAB
2010068.202757202 | DISA
2010069.224637249 | ENAB
2010070.234456002 | DISA
2010072.014705397 | ENAB
#*****< WEEKLY LOAD START @ 2010073.160200000 >*****
2010074.044153099 | DISA
2010074.125102430 | ENAB
2010075.232258969 | DISA
2010076.061223417 | ENAB
2010076.190626245 | DISA
2010078.142634017 | ENAB
2010078.193150747 | DISA
2010078.213640987 | ENAB
2010080.003446771 | DISA
2010080.152006164 | ENAB
#*****< WEEKLY LOAD START @ 2010080.213010346 >*****
2010080.220057524 | DISA
2010081.012027524 | ENAB
2010082.012906126 | DISA
2010083.164157941 | ENAB
2010084.064039147 | DISA
2010084.143954483 | ENAB
2010084.210653851 | DISA
2010085.121838381 | ENAB
2010086.132349807 | DISA
2010086.200106210 | ENAB
2010086.223147932 | DISA
2010087.022147302 | ENAB
2010087.091009198 | DISA
#*****< WEEKLY LOAD START @ 2010087.162328884 >*****
2010088.223340263 | ENAB
2010089.071433063 | DISA
2010089.112712754 | ENAB
2010090.125038641 | DISA
2010091.005223141 | ENAB
2010091.171544836 | DISA
2010092.030850144 | ENAB
2010092.160125525 | DISA
2010094.182155982 | ENAB
#*****< WEEKLY LOAD START @ 2010094.194102526 >*****
2010095.072156211 | DISA
2010095.085144208 | ENAB
2010096.000910366 | DISA
2010097.095040072 | ENAB
2010097.221438282 | DISA
2010100.011933001 | ENAB
#*****< TOO INTERRUPT @ 2010100.123001285 >*****
#*****< WEEKLY LOAD START @ 2010094.194102526 >*****
2010095.072156211 | DISA
2010095.085144208 | ENAB
2010096.000910366 | DISA
2010097.095040072 | ENAB
2010097.221438282 | DISA
2010100.011933001 | ENAB
2010100.143229971 | DISA
2010101.005443001 | ENAB
#*****< TOO INTERRUPT @ 2010101.205050263 >*****
#*****< WEEKLY LOAD START @ 2010101.204750263 >*****
2010102.002037953 | DISA
2010102.164749473 | ENAB
2010103.054029067 | DISA
2010103.140417887 | ENAB
2010104.005428800 | DISA
2010104.072218801 | ENAB
2010104.234139137 | DISA
2010105.081448408 | ENAB
2010105.224304829 | DISA
2010107.111447658 | ENAB
2010108.125701776 | DISA
#*****< WEEKLY LOAD START @ 2010109.000326480 >*****
2010109.064120034 | ENAB
2010110.024734177 | DISA
2010110.111204177 | ENAB
2010110.153836840 | DISA
2010110.232357034 | ENAB
2010111.034813637 | DISA
2010111.122701862 | ENAB
2010112.225057001 | DISA
2010113.063534076 | ENAB
2010113.190930510 | DISA
2010114.035325076 | ENAB
2010115.085550053 | DISA
2010115.220154201 | ENAB
#*****< WEEKLY LOAD START @ 2010115.232200000 >*****
2010116.112050647 | DISA
2010116.210123676 | ENAB
2010117.131712136 | DISA
2010118.135353174 | ENAB
2010119.020055231 | DISA
2010120.023752112 | ENAB
2010120.132150202 | DISA
2010121.055616595 | ENAB
2010121.173758030 | DISA
2010122.032358595 | ENAB
2010122.075129264 | DISA
#*****< WEEKLY LOAD START @ 2010122.184002698 >*****
2010122.215525809 | ENAB
2010123.140003809 | DISA
2010123.210837558 | ENAB
2010124.094026939 | DISA
2010125.211156254 | ENAB
2010126.130048657 | DISA
2010126.234228780 | ENAB
2010127.185526028 | DISA
2010128.225801528 | ENAB
2010129.024440528 | DISA
2010129.042237139 | ENAB
#*****< WEEKLY LOAD START @ 2010129.054200000 >*****
2010129.080333500 | DISA
2010129.091053551 | ENAB
2010130.070208080 | DISA
2010130.175452654 | ENAB
2010131.005628710 | DISA
2010131.051058711 | ENAB
2010131.112316206 | DISA
2010131.125106206 | ENAB
2010131.232233426 | DISA
2010132.004510922 | ENAB
2010132.142347385 | DISA
2010133.015728385 | ENAB
2010134.070810637 | DISA
2010134.105501730 | ENAB
2010134.144622740 | DISA
2010134.162933202 | ENAB
2010134.223608164 | DISA
2010135.064728327 | ENAB
2010135.173130756 | DISA
2010137.024342679 | ENAB
#*****< WEEKLY LOAD START @ 2010137.040200000 >*****
2010137.061305753 | DISA
2010137.073405753 | ENAB
2010137.143900649 | DISA
2010138.194325705 | ENAB
2010139.075157745 | DISA
2010139.174521428 | ENAB
2010139.214145611 | DISA
2010139.230555611 | ENAB
2010141.171006111 | DISA
2010142.092521329 | ENAB
2010142.130955496 | DISA
2010142.143535496 | ENAB
2010142.205713023 | DISA
2010145.010506326 | ENAB
#*****< WEEKLY LOAD START @ 2010145.023539062 >*****
2010145.043215679 | DISA
2010145.060415679 | ENAB
2010145.130714020 | DISA
2010145.235831371 | ENAB
2010147.142247902 | DISA
2010147.160234096 | ENAB
2010147.200230195 | DISA
2010147.213350195 | ENAB
2010148.043625791 | DISA
2010148.144206992 | ENAB
2010148.191437700 | DISA
#*****< LOSS OF ATTITUDE REF WITH SCS 107 EXECUTION @ 2010150.033630688 >*****
#*****< WEEKLY LOAD START @ 2010151.172700000 >*****
2010151.173013326 | ENAB
#*****< WEEKLY LOAD START @ 2010152.045700000 >*****
2010153.031221088 | DISA
2010153.043553841 | ENAB
2010153.113518603 | DISA
2010153.220534909 | ENAB
2010154.034604555 | DISA
2010155.143015675 | ENAB
2010155.165316737 | DISA
2010156.114622675 | ENAB
2010157.164534669 | DISA
2010158.025028839 | ENAB
#*****< WEEKLY LOAD START @ 2010158.074700000 >*****
2010158.101203002 | DISA
2010158.113903048 | ENAB
2010158.175051020 | DISA
2010158.232442325 | ENAB
2010160.034724381 | DISA
2010160.170436290 | ENAB
2010161.014307046 | DISA
2010161.030646935 | ENAB
2010161.100446277 | DISA
2010163.122320391 | ENAB
2010163.171429242 | DISA
2010163.183419295 | ENAB
2010163.220636109 | DISA
#*****< WEEKLY LOAD START @ 2010165.053828765 >*****
2010165.090457067 | ENAB
2010166.085337011 | DISA
2010166.100022269 | ENAB
2010166.161719154 | DISA
2010168.110719291 | ENAB
2010169.002652866 | DISA
2010169.012933373 | ENAB
2010169.082637965 | DISA
2010170.180107055 | ENAB
#*****< WEEKLY LOAD START @ 2010171.123700000 >*****
2010171.155505594 | DISA
2010171.165906630 | ENAB
2010171.231603378 | DISA
2010174.041029776 | ENAB
2010174.144345337 | DISA
2010175.140431821 | ENAB
2010176.063506005 | DISA
2010176.135256004 | ENAB
2010177.065014580 | DISA
2010177.161530752 | ENAB
2010177.200253753 | DISA
2010178.030030913 | ENAB
2010178.115516131 | DISA
#*****< WEEKLY LOAD START @ 2010178.195132804 >*****
2010179.082700033 | ENAB
2010179.180054938 | DISA
2010180.085702033 | ENAB
2010181.010422072 | DISA
2010182.001717942 | ENAB
2010182.131705811 | DISA
2010182.235855936 | ENAB
#*****< TOO INTERRUPT @ 2010183.034500000 >*****
#*****< WEEKLY LOAD START @ 2010183.185257963 >*****
2010183.191015654 | DISA
2010184.154250901 | ENAB
2010185.051558219 | DISA
#*****< WEEKLY LOAD START @ 2010185.225821708 >*****
2010187.191606087 | ENAB
2010189.032247362 | DISA
2010189.224123899 | ENAB
2010190.114751009 | DISA
2010192.140104390 | ENAB
#*****< WEEKLY LOAD START @ 2010192.164417253 >*****
2010193.033452771 | DISA
2010193.150327040 | ENAB
2010193.181012706 | DISA
2010194.012802706 | ENAB
2010195.180424445 | DISA
2010196.141148738 | ENAB
2010197.055804077 | DISA
2010197.210443187 | ENAB
2010198.101355881 | DISA
2010198.213846187 | ENAB
2010199.100913904 | DISA
2010200.122016967 | ENAB
#*****< WEEKLY LOAD START @ 2010200.170000000 >*****
2010201.063805176 | DISA
2010201.233956481 | ENAB
2010203.163006398 | DISA
2010203.181938831 | ENAB
2010203.200941138 | DISA
2010205.021409334 | ENAB
2010205.173442860 | DISA
2010205.193040461 | ENAB
2010206.174310434 | DISA
2010206.182100434 | ENAB
#*****< WEEKLY LOAD START @ 2010207.054419965 >*****
2010207.161247487 | DISA
2010211.023014509 | ENAB
2010212.222148504 | DISA
2010213.001758504 | ENAB
2010213.092234003 | DISA
#*****< WEEKLY LOAD START @ 2010213.205606567 >*****
2010214.001205108 | ENAB
2010214.064908057 | DISA
2010215.100658057 | ENAB
2010216.222457731 | DISA
2010217.135448048 | ENAB
2010219.130222760 | DISA
2010219.224850889 | ENAB
2010220.113956788 | DISA
#*****< WEEKLY LOAD START @ 2010220.204616852 >*****
2010221.162207965 | ENAB
2010222.050537999 | DISA
2010223.140218336 | ENAB
2010224.202349833 | DISA
2010225.124411559 | ENAB
2010226.164401900 | DISA
2010226.231626299 | ENAB
2010227.105521994 | DISA
#*****< WEEKLY LOAD START @ 2010227.221658973 >*****
2010229.040402537 | ENAB
2010230.035100590 | DISA
2010232.005442503 | ENAB
2010232.185448675 | DISA
2010234.091932725 | ENAB
#*****< WEEKLY LOAD START @ 2010235.005736599 >*****
2010235.201242125 | DISA
2010235.230813124 | ENAB
2010236.104930362 | DISA
2010237.131236419 | ENAB
2010238.020300289 | DISA
2010238.200457419 | ENAB
2010239.123538753 | DISA
2010240.042626258 | ENAB
2010240.170625952 | DISA
#*****< WEEKLY LOAD START @ 2010242.023847932 >*****
2010242.200823561 | ENAB
2010243.075249404 | DISA
2010243.192306561 | ENAB
2010244.102949327 | DISA
2010245.113525204 | ENAB
2010246.003028047 | DISA
2010246.130725204 | ENAB
2010247.042855550 | DISA
2010248.035658898 | ENAB
2010248.151919788 | DISA
#*****< WEEKLY LOAD START @ 2010249.113447881 >*****
2010250.012750048 | ENAB
2010251.130547491 | DISA
2010253.095310069 | ENAB
2010253.222404897 | DISA
2010254.151713586 | ENAB
2010255.125101074 | DISA
2010256.011851325 | ENAB
#*****< WEEKLY LOAD START @ 2010257.052132039 >*****
2010257.054123739 | DISA
2010258.104211603 | ENAB
2010259.052840660 | DISA
2010259.223359380 | ENAB
2010260.022506376 | DISA
2010260.104936376 | ENAB
2010261.023619832 | DISA
2010261.081433203 | ENAB
2010261.210127072 | DISA
2010262.111559803 | ENAB
#*****< WEEKLY LOAD START @ 2010263.004410303 >*****
2010263.043836728 | DISA
2010263.213419728 | ENAB
2010264.105157581 | DISA
2010266.151946779 | ENAB
2010268.010134289 | DISA
2010269.163707263 | ENAB
#*****< WEEKLY LOAD START @ 2010270.041221884 >*****
2010271.051653615 | DISA
2010271.221341315 | ENAB
2010272.091755403 | DISA
2010275.010056103 | ENAB
2010276.042034742 | DISA
